API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.ndarray.op.blockgrad,"* Argument data must have NDArray type, but got 3.121666473287284e+37
* [15:44:23] src/imperative/./imperative_utils.h:146: Operator BlockGrad inferring shapes failed.
* Argument data must have NDArray type, but got P=pu8d&^3/~jk_]#`)X[*+:BDU;[?L3(}Y
* Argument data must have NDArray type, but got E>I
* Argument data must have NDArray type, but got ci45o:z@Tf mWN??M%[C~>ZGIg-7",0,0,35,0.20999999999999996,877,181,32.79,2.04
mxnet.ndarray.op.broadcast_add,"* Argument lhs must have NDArray type, but got 157
* Shape inconsistent, Provided = [1,7,20], inferred shape=[13,-1]
* Argument lhs must have NDArray type, but got ,Wad>
* Argument lhs must have NDArray type, but got NfO~RUgrdF>5}
* Argument lhs must have NDArray type, but got GFEB.	 7]DB	"".QiK?",0,0,62,0.0,934,2,40.49,4.14
mxnet.ndarray.op.broadcast_axes,"* Invalid Parameter format for size expect Shape(tuple) but value='
* [15:46:57] src/imperative/./imperative_utils.h:146: Operator broadcast_axis inferring shapes failed.
* Invalid Parameter format for size expect Shape(tuple) but value='
* Argument data must have NDArray type, but got h:HTSw'FP&a0oi<,~a]M
* Invalid Parameter format for size expect Shape(tuple) but value='",0,0,430,0.0,1000,0,48.3,5.53
mxnet.ndarray.op.broadcast_axis,"* [15:36:55] src/imperative/./imperative_utils.h:146: Operator broadcast_axis inferring shapes failed.
* Argument data must have NDArray type, but got -9762.258565143144
* Invalid Parameter format for size expect Shape(tuple) but value='
* Invalid Parameter format for size expect Shape(tuple) but value='
* Invalid Parameter format for size expect Shape(tuple) but value='",0,0,408,0.0,1000,0,47.24,4.38
mxnet.ndarray.op.broadcast_div,"* Argument lhs must have NDArray type, but got -36
* Shape inconsistent, Provided = [15,2], inferred shape=[8,18,15]
* Argument lhs must have NDArray type, but got Jtffzb_Jy*z""kb%\oXE/7c&(`f=*DoCi`Pd[>{9"" ax6/?]%eBEIv
* Argument lhs must have NDArray type, but got pX7.OKqRjK4xv1KEDnLhRAm/oKQ	b~W
* Argument lhs must have NDArray type, but got m+U.N[{T}_nkV0f:]$ !;ySRb3n/	=oeDi@+Oj1Q&b.>9GXlJW{>C<xe8N!eAu!Fh96,>O",0,0,71,0.0,928,1,39.84,3.57
mxnet.ndarray.op.broadcast_equal,"* Argument lhs must have NDArray type, but got -2834687627318175816
* [15:48:04] src/imperative/./imperative_utils.h:146: Operator broadcast_equal inferring shapes failed.
* Argument lhs must have NDArray type, but got :ZPH@=uMbs[)wo}""5{i]+d9g'NR0;8
* Argument rhs must have NDArray type, but got C3>^4~UqQ~6<
* Argument lhs must have NDArray type, but got :k{`.}M`S['D8AbCV6<cI5VG*3t?Uk>KU! klDU><8/\'3#hb{r5s6",0,0,75,0.0,917,2,41.33,3.56
mxnet.ndarray.op.broadcast_greater,"* Argument lhs must have NDArray type, but got 7.814931431401497e+37
* Shape inconsistent, Provided = [8,1,10], inferred shape=[6]
* Argument lhs must have NDArray type, but got 
* Argument rhs must have NDArray type, but got !+bNgW&|ROpZUD_lTXCPQ_Q$""<8MEQD\'3~:d~:EQ}L|.	P`P%mp'#M
* Argument lhs must have NDArray type, but got Ve""O/72uR_Z""m	mUkTp.*_YfW4@X>&jG@L'~Kmz9H]1]` ^B",0,0,71,0.0,949,4,40.02,3.61
mxnet.ndarray.op.broadcast_greater_equal,"* Argument lhs must have NDArray type, but got 9.374342801406976e+37
* [15:42:34] src/imperative/./imperative_utils.h:146: Operator broadcast_greater_equal inferring shapes failed.
* Argument lhs must have NDArray type, but got fkj,e?,a;h.Bjjjz^3?W(:f]Q5HReJIvEAJs:Q:gZCHN5]l{1/3{35Z,?
* Argument rhs must have NDArray type, but got :/=:h]z8
* Argument rhs must have NDArray type, but got -u.xkZ.&+{,t4c$6/CY\L>I4""@Cc-M",0,0,80,0.0,934,3,38.92,3.6
mxnet.ndarray.op.broadcast_hypot,"* Argument rhs must have NDArray type, but got -2843343341738877196
* [15:41:43] src/imperative/./imperative_utils.h:146: Operator broadcast_hypot inferring shapes failed.
* Argument lhs must have NDArray type, but got R-*!ZX4bqzr`>
* Argument rhs must have NDArray type, but got 2xH1Dj\j\u-xPpIG:)&'%o?<Tz_RMD//=neUVFc_.FL2M\Wz{I$[_|Ii0XrdFZoDcd
* Argument lhs must have NDArray type, but got JJ t=P]""(oAp\az@O",0,0,69,0.010000000000000009,932,5,40.8,3.41
mxnet.ndarray.op.broadcast_lesser,"* Argument lhs must have NDArray type, but got *\Oc[H""t$ld8
* [15:47:22] src/imperative/./imperative_utils.h:146: Operator broadcast_lesser inferring shapes failed.
* Argument rhs must have NDArray type, but got K)NB5t;Uv>j9Oxyq%<@A(4M6q(`oMCX
* Argument lhs must have NDArray type, but got vgQnh0$-C.@}7dF(\IIuY7.,[sg}Tjerd&RZp0!P~4SFl[-""k%^$kFtd0qE7QYt2
* Argument rhs must have NDArray type, but got ,FC*J;Q|-^FUPCM9~tNI?d1Q[$d*gHv=Ozk@#|eu",0,0,58,0.0,931,4,41.21,4.26
mxnet.ndarray.op.broadcast_lesser_equal,"* Argument rhs must have NDArray type, but got -8.9366939640009e+307
* Shape inconsistent, Provided = [9,15], inferred shape=[8,17,11,-1]
* Argument lhs must have NDArray type, but got U.t=l0$o6,bS
* Argument lhs must have NDArray type, but got yf R
* Argument lhs must have NDArray type, but got =A>}uLGqCggj7>U_qf;2|H5)t?B]X()32st1[7DR83w""1uN$N.62p0KLZPu2LuFAW}|pHrj-X""l_nIk(? <-DT",0,0,72,0.010000000000000009,948,6,40.06,3.98
mxnet.ndarray.op.broadcast_like,"* Invalid Parameter format for rhs_axes expect Shape or None but value='
* Invalid Parameter format for rhs_axes expect Shape or None but value='
* Invalid Parameter format for rhs_axes expect Shape or None but value='
* Invalid Parameter format for rhs_axes expect Shape or None but value='
* Invalid Parameter format for rhs_axes expect Shape or None but value='",0,0,390,0.0,1000,0,44.3,4.53
mxnet.ndarray.op.broadcast_logical_and,"* Argument rhs must have NDArray type, but got 51533.536668282875
* Shape inconsistent, Provided = [3,6,3,14], inferred shape=[16,17,10,-1]
* Argument rhs must have NDArray type, but got [lzvmRH)jc(ax4TV?ET&If0/39M5$U{4N[@noPt/|[R`eE""V74
* Argument lhs must have NDArray type, but got *ra`bg`>Tp4fP\<o$v3%nA7b'[;D1x~
* Argument lhs must have NDArray type, but got VrRK@]`7#^8Q=='QZ+""Di/Zd:{]^8pxu<82%XD[@Yk`@Rb;n@viQ4Qy:G)K4t;u#3v(bM312b#@?pIY(K)OGvU#[?KQbJ(t2",0,0,65,0.010000000000000009,946,5,38.22,3.81
mxnet.ndarray.op.broadcast_logical_or,"* Argument lhs must have NDArray type, but got -4583034474079124423
* Shape inconsistent, Provided = [14,4], inferred shape=[13,3,9]
* Argument lhs must have NDArray type, but got Bc;o~c2eB-6n~_{:Lfp|m9j3 o5 =#@kA
* Argument lhs must have NDArray type, but got r -6'%""9nI OZSh6!h>J
* Argument lhs must have NDArray type, but got R)V,3=9wq@@pQ""G?Z",0,0,76,0.0,937,4,38.11,3.72
mxnet.ndarray.op.broadcast_logical_xor,"* Argument rhs must have NDArray type, but got 2.4507653353228527e+307
* Shape inconsistent, Provided = [8,9], inferred shape=[1,20,17,8]
* Argument lhs must have NDArray type, but got A7""$vIuq
* Argument lhs must have NDArray type, but got 4F>Q4$J2,8F^T|2m/&-dLhc}O/F^B{u,<yn]<TJFh$)Hrbf|Pe&@<Q&z!g 5dleUGB|QhP y_ck(ZH	ANYE}?c\;z<`4N9{~F'$<<by@RoS_-	|x
* Argument lhs must have NDArray type, but got tzPSq{/sLC{ft>xF$rce>rT9;Yft2%!$W}}	RIVs.V\R_	#W >)IusU6Bi.",0,0,61,0.0,940,4,37.7,4.15
mxnet.ndarray.op.broadcast_maximum,"* Argument rhs must have NDArray type, but got True
* [15:42:00] src/imperative/./imperative_utils.h:146: Operator broadcast_maximum inferring shapes failed.
* Argument rhs must have NDArray type, but got &7-@5%l4ovw3sl9XWO7y:8!hY$Efpxy{dCVC|:hzDW/FW0#e=~e]a`)le/t4qF27)r
* Argument rhs must have NDArray type, but got 3w>Xy IP|BdLa^{ i@$Ol`>1~ @C?[)xj
* Argument lhs must have NDArray type, but got $OH|5sW=&_2#,nE4CNefsk}Mg&N&b",0,0,78,0.0,934,4,39.15,3.82
mxnet.ndarray.op.broadcast_minimum,"* Argument rhs must have NDArray type, but got 8.81169883390797e+37
* [15:43:01] src/imperative/./imperative_utils.h:146: Operator broadcast_minimum inferring shapes failed.
* Argument lhs must have NDArray type, but got q*RK[VRM NDy9R#ZC}!g~M
* Argument lhs must have NDArray type, but got 1 $=V99QNDk""WxK8[RrN|5!1$V#K%T#KU6f{<WvQcvny\OpFTgz-t)I}-]<=KF$
* Argument lhs must have NDArray type, but got .eH@0|`#D0h+e!UMF_o0Et7'^IBN?4H/e'~lR+eeA 6.",0,0,68,0.010000000000000009,932,5,38.15,3.45
mxnet.ndarray.op.broadcast_minus,"* Argument rhs must have NDArray type, but got 3.435232950543302e+307
* Shape inconsistent, Provided = [18,10,12,7], inferred shape=[15,4,12]
* Argument lhs must have NDArray type, but got #BL'!,nj^8* |m\HXc1eRO2W&D+9$jR!Au%iTOhX_>KG^3JMdR4G	| %:|&-kdSF1OyFAdE%?-uJq>DE>""[WTIs""qe44bF,IqmqeoZc r
* Argument rhs must have NDArray type, but got -> FETG@I@A	L*wx`oKyKuv'B?zkCAL}>^{O`VddV(KMR'WZp$'dpqA~u}3g`v!
* Argument lhs must have NDArray type, but got hJ)Edz_55'pe_{]d;+@h@6ug/j!2tJ%{""r0Ru`YFD""No9zr8A5E,]]6X%n@1ST^GFT>b)C]X4%ZTHf$M.$S*2",0,0,68,0.010000000000000009,950,6,39.11,3.76
mxnet.ndarray.op.broadcast_mod,"* Argument lhs must have NDArray type, but got False
* [15:43:46] src/imperative/./imperative_utils.h:146: Operator broadcast_mod inferring shapes failed.
* Argument lhs must have NDArray type, but got }2wZA	_G9~%n^Y""-&MNqatNC_@GBjX~|$r?<44eat>[Tt E{)f<_
* Argument rhs must have NDArray type, but got ^l!di""-X8`K5\&
* Argument rhs must have NDArray type, but got T,u&YPk\%O?xG",0,0,65,0.0,943,4,39.68,3.95
mxnet.ndarray.op.broadcast_mul,"* Argument lhs must have NDArray type, but got 17258
* [15:48:35] src/imperative/./imperative_utils.h:146: Operator broadcast_mul inferring shapes failed.
* Argument lhs must have NDArray type, but got K.mT&&rmLAR
* Argument lhs must have NDArray type, but got QQSZgfUqhOZ{)=&2)3LAr$c=j[,,mLcse3f_E^?/0x!+om'C3F
* Argument rhs must have NDArray type, but got g@[*=m|[3Ge4I	j~pn(z~4",0,0,84,0.0,925,2,40.77,4.18
mxnet.ndarray.op.broadcast_not_equal,"* Argument rhs must have NDArray type, but got 242
* Shape inconsistent, Provided = [5,2,20], inferred shape=[14]
* Argument lhs must have NDArray type, but got ZrQj_C`z	VH!3xTo}b:nQztkL22R2<rI}Csh{{l?z_~r9&zE'%[lq,PJE)T)[xT""k~94Ij|9
* Argument rhs must have NDArray type, but got /J\)cj)*UF>""z#NclP@<!SDBwMTqaxX'yahz*Vk~61Wi1+2RuP%C;N'f$K!Hh~ptaogV'a ]
* Argument rhs must have NDArray type, but got ^m""",0,0,80,0.010000000000000009,947,7,38.5,3.97
mxnet.ndarray.op.broadcast_plus,"* Argument lhs must have NDArray type, but got -626886632
* Shape inconsistent, Provided = [4,3], inferred shape=[6,13,17]
* Argument rhs must have NDArray type, but got 5GeJ;{~3j7QZazH6V*Nu7sv!PHkDBO)zQq]	W*,!'`!5d3F@Ml[ $/	MJZzD#B,bbT@OdyY9^
* Argument lhs must have NDArray type, but got -uoDS&+Lc:d
* Argument lhs must have NDArray type, but got 8fR0x+ZLAC2%?9RrcT Y",0,0,64,0.010000000000000009,945,5,39.32,3.78
mxnet.ndarray.op.broadcast_power,"* Argument rhs must have NDArray type, but got 2.3123092412232704e+307
* Shape inconsistent, Provided = [13], inferred shape=[11,1,4]
* Argument rhs must have NDArray type, but got ;n
* Argument rhs must have NDArray type, but got dQdchvVaEIP""+b|JWOTTPCO 7	3!S;\Y]kXq9!y*WL~y0NDzSI\1y&MA=V|_)	D28*
* Argument lhs must have NDArray type, but got Cp/Hcp2nS#w>o)&",0,0,70,0.010000000000000009,927,6,27.49,2.87
mxnet.ndarray.op.broadcast_sub,"* Argument lhs must have NDArray type, but got 4.2561212800377333e+307
* Shape inconsistent, Provided = [18,8,8,6], inferred shape=[1,15,3,16]
* Argument lhs must have NDArray type, but got %LA|r<Q];8Prpv|PLF
* Argument lhs must have NDArray type, but got Md:5fhg01AILb`d'8ZeJ=PzE_2xHr\OX$RE94KV3i<M$~kIP>'a/10*j*8G490&hikn
* Argument rhs must have NDArray type, but got n+s_)m"":%*%<i3J_g72B$~",0,0,70,0.0,943,1,40.88,3.69
mxnet.ndarray.op.broadcast_to,"* Argument data must have NDArray type, but got 36
* [06:12:56] src/operator/tensor/./broadcast_reduce_op.h:406: Check failed: ishape[i] == oshape[i] || ishape[i] == 1: Array cannot be broadcasted from [11,1,16] to [1926409659735312348,7942858636067017006,5482675322331859724]
* Argument data must have NDArray type, but got ^}s8=7,N.k$lF~KL9=<r=/>#l 6(:D""Mab	[26 29w4I`I7+t5`+a=AI$CRJEYPsH7y.>Hq<qEy7E%:G^pU6G2@s21}:J(kRbd7I`/;EqVqxcL5uN$:+TY7+ir7,~ !vc5DUX2~XlJ""UEp&3jy^6BeJ	p	>CeC8M1.j'tk4pp_BdAzo9^5,/!vNN>>,3er|d&2U3PSJ*C_IqY
* Argument data must have NDArray type, but got xvN
* Argument data must have NDArray type, but got >t",0,0,45,0.0,999,0,27.67,3.5
mxnet.ndarray.op.cast,"* Argument data must have NDArray type, but got 1.51655450963308e+307
* [15:46:43] src/imperative/./imperative_utils.h:146: Operator Cast inferring shapes failed.
* Argument data must have NDArray type, but got S_4PfJ	T{TyaDw7xkM
* Argument data must have NDArray type, but got F!F2HSBdX	RyJ7Pp*`[v,'gW:uS#H3c7;<vsNr`1	4[-z't2Oj'guV[tT/UW;~ct!(Sozk
* Argument data must have NDArray type, but got ",0,0,36,0.17000000000000004,881,154,33.44,2.24
mxnet.ndarray.op.cast_storage,"* Argument data must have NDArray type, but got True
* [15:42:10] src/imperative/./imperative_utils.h:146: Operator cast_storage inferring shapes failed.
* Argument data must have NDArray type, but got J'sI#DMv`(acx4E""* &p]2b&)+6q<p9
* Argument data must have NDArray type, but got V:`zH
* Argument data must have NDArray type, but got ;8vfuQ.DoG*Y#t>'Z[( -NpAF*vQR+H87~q$V?1diZ]Tx-X&""|WcteXR`RrL3",0,0,33,0.18000000000000005,880,160,34.67,2.15
mxnet.ndarray.op.cbrt,"* Argument data must have NDArray type, but got 2.563146199305589e+307
* [15:44:54] src/imperative/./imperative_utils.h:146: Operator cbrt inferring shapes failed.
* Argument data must have NDArray type, but got y.w|{AyWL!bgpO6fjc6K8.@4IbS-VY\?>Sz
* Argument data must have NDArray type, but got /lh gj]MlvX):E6@`g;.^K7'(6(NkxS+$Aa,'?GzkW.->zTBX""HD.{^^CDLMW<S:90XY
* Argument data must have NDArray type, but got x<\",0,0,34,0.20999999999999996,875,181,33.02,2.03
mxnet.ndarray.op.ceil,"* Argument data must have NDArray type, but got UXJI2gAdY
* [15:38:24] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [19,19], got [1,3,9]
* Argument data must have NDArray type, but got R
* Argument data must have NDArray type, but got fj	eC&s#LfJpLMfv/Dm+4 f3\
* Argument data must have NDArray type, but got mAW6PRHs}:",0,0,39,0.19999999999999996,885,180,35.02,2.11
mxnet.ndarray.op.choose_element_0index,"* Argument data must have NDArray type, but got arx\8;rjZ1bF;72k$""0G
* Shape inconsistent, Provided = [8,9], inferred shape=[1]
* Argument data must have NDArray type, but got ) wIve<h.-wHBd	RQEB*Y6p?0hbra%*,@>b5mBTe(QL<6<6_dSf	W
* Argument data must have NDArray type, but got =GImr!8Q9YR|8Noy!5RDom=!@Gk
* Argument data must have NDArray type, but got Sm+'l>,hw1[2s:_ki/U",0,0,35,0.0,1000,0,41.3,4.35
mxnet.ndarray.op.clip,"* Some trailing characters could not be parsed: '[]
* Argument data must have NDArray type, but got 6.783230507650662e+306
* Out of range value for a_max, value='-4.270998747539931e+306', in operator clip(name="""", a_max=""-4.270998747539931e+306"", a_min=""
* Argument data must have NDArray type, but got O""Kh4&:gWbda_)f<q]R
* Argument data must have NDArray type, but got JGGyH.dU:#\<]64}>""J\selPc",0,0,462,0.0,1000,2,61.22,4.87
mxnet.ndarray.op.concat,"* value 0 for Parameter num_args should be greater equal to 1
* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,0,3,0.0,996,0,45.63,5.04
mxnet.ndarray.op.convolution,"* Argument data must have NDArray type, but got -5.4669014162049915e+37
* object of type 'int' has no len()
* Argument bias must have NDArray type, but got 'l,8pL/SIB;p*>
* Argument data must have NDArray type, but got 8}`TM>@9&7^
* Argument data must have NDArray type, but got k6v0W@Qm'T	VTa-6K78?yAU i+K5V?VO8$K<HWr {IP2>r^RcO!6jeBQ(e]xpp",0,0,52,0.0,1000,0,68.96,4.35
mxnet.ndarray.op.correlation,"* Argument data1 must have NDArray type, but got False
* [15:41:05] src/imperative/./imperative_utils.h:215: Check failed: outputs[i]->shape() == out_shapes[i] ([0,6,17,16] vs. [4,1,4,4]) : 0-th output has invalid shape. Expecting [4,1,4,4] got [0,6,17,16] in operator Correlation
* Argument data1 must have NDArray type, but got NO p:nAE`3yc'
* Argument data1 must have NDArray type, but got hXgy(G'{yn?~OlrES$]IE{I1F=a[oe$1K]Cl7VmlInP<;U8{L
* Argument data2 must have NDArray type, but got ;@ny-\m-:,1 2~+_<92P!	:t@Lcst?eEOLi`Hz)2*",0,0,68,0.0,1000,2,44.58,4.26
mxnet.ndarray.op.cos,"* Argument data must have NDArray type, but got 7.576206476952432e+307
* [15:46:59] src/imperative/./imperative_utils.h:146: Operator cos inferring shapes failed.
* Argument data must have NDArray type, but got \=i
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got >1S+sV1L] $Q]k1FWX-+ECq/kDpc@RJW.q_]b",0,0,49,0.19999999999999996,871,171,31.61,2.35
mxnet.ndarray.op.cosh,"* Argument data must have NDArray type, but got -1093996424888106375
* [15:42:52] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [2,15], got [7,1,20]
* Argument data must have NDArray type, but got XU9o|Uwg
* Argument data must have NDArray type, but got sGL/}^zVr2>}&GC+D{osh&W'\m\zRX3>?o%_:
* [15:43:03] src/imperative/./imperative_utils.h:215: Check failed: outputs[i]->shape() == out_shapes[i] ([0] vs. [19]) : 0-th output has invalid shape. Expecting [19] got [0] in operator cosh",0,0,39,0.18000000000000005,864,158,32.62,2.44
mxnet.ndarray.op.ctc_loss,"* Argument data must have NDArray type, but got True
* [15:42:30] src/operator/nn/./ctc_loss-inl.h:221: Check failed: dshape[1] == lshape[0] (20 vs. 7) : The batch size for the labels and data arrays must be the same.
* Argument data must have NDArray type, but got |AHS6d&Ga-0R
* Argument data must have NDArray type, but got /zOk,xddRx+c$+( Tf[V	KV.m}Q-@VR48PqU
* Argument data must have NDArray type, but got !6`PoDsCG3qx#W"";1rg2~}`1^?y'TeE[4bCwY[ d{7]'b?N~DX3&$=&]",0,0,77,0.0,989,0,42.62,4.39
mxnet.ndarray.op.ctcloss,"* Argument data must have NDArray type, but got -930581552
* object of type 'int' has no len()
* Argument data must have NDArray type, but got K4ZMSh
* Argument data must have NDArray type, but got y=Umi2';w~!J7&CUs>{Uzdy,.$Bu@7-m_(A4` ).+(D_|a.Np6bOc1bi?mUtztvzc4&qj`7p|	}5foKa3<><87+d P?3Tf!B~H~`z=z<3
* Argument data must have NDArray type, but got mx\,`FUC_^]|I5i=RWFA5tKIc:E|.E	]4	_goB{reDkhh?t/f	$_N9z(R,Qr$E,T*5N;il8lq)PLP	vgV>97Y4k)",0,0,80,0.0,990,0,43.56,4.41
mxnet.ndarray.op.cumsum,"* Argument a must have NDArray type, but got 234
* [15:45:39] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [20,13,17,-1], got [14]
* Argument a must have NDArray type, but got 8P'g&vWGZu}}Jn\ZNt}N9L6c&e/(P-c'D9*~cVbt
* Argument a must have NDArray type, but got 2{a{7b1-vtrPo<DUcOx;
* Argument a must have NDArray type, but got Tjm~!?S*)kDZS}||K",0,0,34,0.09999999999999998,999,102,38.64,3.4
mxnet.ndarray.op.custom,"* [15:42:14] src/operator/custom/custom.cc:99: Check failed: CustomOperator::Get()->Find(params.op_type) != nullptr: Cannot find custom operator None
* object of type 'bool' has no len()
* 'str' object has no attribute 'handle'
* [15:42:00] src/operator/custom/custom.cc:99: Check failed: CustomOperator::Get()->Find(params.op_type) != nullptr: Cannot find custom operator 
* [15:41:58] src/operator/custom/custom.cc:99: Check failed: CustomOperator::Get()->Find(params.op_type) != nullptr: Cannot find custom operator  ^w	8jlJ$PH",0,0,5,0.0,991,0,47.9,3.53
